Mar. 10, 2025   04:46:44
1.050e+1, 1.158e-3
1.060e+1, 1.158e-3
1.070e+1, 1.156e-3
1.080e+1, 1.157e-3
1.090e+1, 1.155e-3
1.100e+1, 1.155e-3
1.110e+1, 1.155e-3
1.120e+1, 1.154e-3
1.130e+1, 1.152e-3
1.140e+1, 1.151e-3
1.150e+1, 1.150e-3
1.160e+1, 1.149e-3
1.170e+1, 1.149e-3
1.180e+1, 1.149e-3
1.190e+1, 1.149e-3
1.200e+1, 1.150e-3
1.210e+1, 1.149e-3
1.220e+1, 1.151e-3
1.230e+1, 1.153e-3
1.240e+1, 1.151e-3
1.250e+1, 1.149e-3
1.260e+1, 1.151e-3
1.270e+1, 1.150e-3
1.280e+1, 1.148e-3
1.290e+1, 1.147e-3
1.300e+1, 1.146e-3
1.310e+1, 1.144e-3
1.320e+1, 1.143e-3
1.330e+1, 1.143e-3
1.340e+1, 1.143e-3
1.350e+1, 1.142e-3
1.360e+1, 1.142e-3
1.370e+1, 1.141e-3
1.380e+1, 1.142e-3
1.390e+1, 1.140e-3
1.400e+1, 1.139e-3
1.410e+1, 1.136e-3
1.420e+1, 1.135e-3
1.430e+1, 1.134e-3
1.440e+1, 1.134e-3
1.450e+1, 1.135e-3
1.460e+1, 1.135e-3
1.470e+1, 1.135e-3
1.480e+1, 1.135e-3
1.490e+1, 1.137e-3
1.500e+1, 1.137e-3
1.510e+1, 1.135e-3
1.520e+1, 1.133e-3
1.530e+1, 1.135e-3
1.540e+1, 1.135e-3
1.550e+1, 1.134e-3
1.560e+1, 1.133e-3
1.570e+1, 1.134e-3
1.580e+1, 1.132e-3
1.590e+1, 1.133e-3
1.600e+1, 1.134e-3
1.610e+1, 1.132e-3
1.620e+1, 1.129e-3
1.630e+1, 1.128e-3
1.640e+1, 1.127e-3
1.650e+1, 1.127e-3
1.660e+1, 1.127e-3
1.670e+1, 1.127e-3
1.680e+1, 1.126e-3
1.690e+1, 1.127e-3
1.700e+1, 1.127e-3
1.710e+1, 1.128e-3
1.720e+1, 1.129e-3
1.730e+1, 1.128e-3
1.740e+1, 1.129e-3
1.750e+1, 1.128e-3
1.760e+1, 1.128e-3
1.770e+1, 1.131e-3
1.780e+1, 1.132e-3
1.790e+1, 1.133e-3
1.800e+1, 1.133e-3
1.810e+1, 1.135e-3
1.820e+1, 1.133e-3
1.830e+1, 1.130e-3
1.840e+1, 1.128e-3
1.850e+1, 1.122e-3
1.860e+1, 1.122e-3
1.870e+1, 1.122e-3
1.880e+1, 1.123e-3
1.890e+1, 1.122e-3
1.900e+1, 1.123e-3
1.910e+1, 1.123e-3
1.920e+1, 1.124e-3
1.930e+1, 1.126e-3
1.940e+1, 1.126e-3
1.950e+1, 1.128e-3
1.960e+1, 1.128e-3
1.970e+1, 1.128e-3
1.980e+1, 1.127e-3
1.990e+1, 1.127e-3
2.000e+1, 1.127e-3
2.010e+1, 1.124e-3
2.020e+1, 1.122e-3
2.030e+1, 1.122e-3
2.040e+1, 1.122e-3
2.050e+1, 1.122e-3
2.060e+1, 1.121e-3
2.070e+1, 1.122e-3
2.080e+1, 1.122e-3
2.090e+1, 1.121e-3
2.100e+1, 1.121e-3
2.110e+1, 1.122e-3
2.120e+1, 1.122e-3
2.130e+1, 1.121e-3
2.140e+1, 1.119e-3
2.150e+1, 1.121e-3
2.160e+1, 1.122e-3
2.170e+1, 1.123e-3
2.180e+1, 1.123e-3
2.190e+1, 1.123e-3
2.200e+1, 1.123e-3
2.210e+1, 1.125e-3
2.220e+1, 1.124e-3
2.230e+1, 1.124e-3
2.240e+1, 1.125e-3
2.250e+1, 1.124e-3
2.260e+1, 1.124e-3
2.270e+1, 1.124e-3
2.280e+1, 1.125e-3
2.290e+1, 1.125e-3
2.300e+1, 1.125e-3
2.310e+1, 1.125e-3
2.320e+1, 1.123e-3
2.330e+1, 1.123e-3
2.340e+1, 1.123e-3
2.350e+1, 1.123e-3
2.360e+1, 1.123e-3
2.370e+1, 1.125e-3
2.380e+1, 1.122e-3
2.390e+1, 1.123e-3
2.400e+1, 1.123e-3
2.410e+1, 1.125e-3
2.420e+1, 1.124e-3
2.430e+1, 1.123e-3
2.440e+1, 1.124e-3
2.450e+1, 1.123e-3
2.460e+1, 1.122e-3
2.470e+1, 1.123e-3
2.480e+1, 1.122e-3
2.490e+1, 1.120e-3
2.500e+1, 1.122e-3
2.510e+1, 1.124e-3
2.520e+1, 1.124e-3
2.530e+1, 1.123e-3
2.540e+1, 1.123e-3
2.550e+1, 1.121e-3
2.560e+1, 1.121e-3
2.570e+1, 1.120e-3
2.580e+1, 1.120e-3
2.590e+1, 1.120e-3
2.600e+1, 1.120e-3
2.610e+1, 1.121e-3
2.620e+1, 1.122e-3
2.630e+1, 1.122e-3
2.640e+1, 1.121e-3
2.650e+1, 1.121e-3
2.660e+1, 1.121e-3
2.670e+1, 1.122e-3
2.680e+1, 1.124e-3
2.690e+1, 1.125e-3
2.700e+1, 1.125e-3
2.710e+1, 1.125e-3
2.720e+1, 1.125e-3
2.730e+1, 1.124e-3
2.740e+1, 1.125e-3
2.750e+1, 1.124e-3
2.760e+1, 1.125e-3
2.770e+1, 1.126e-3
2.780e+1, 1.125e-3
2.790e+1, 1.123e-3
2.800e+1, 1.124e-3
2.810e+1, 1.121e-3
2.820e+1, 1.119e-3
2.830e+1, 1.118e-3
2.840e+1, 1.118e-3
2.850e+1, 1.118e-3
2.860e+1, 1.117e-3
2.870e+1, 1.121e-3
2.880e+1, 1.124e-3
2.890e+1, 1.125e-3
2.900e+1, 1.123e-3
2.910e+1, 1.123e-3
2.920e+1, 1.123e-3
2.930e+1, 1.124e-3
2.940e+1, 1.124e-3
2.950e+1, 1.124e-3
2.960e+1, 1.124e-3
2.970e+1, 1.124e-3
2.980e+1, 1.125e-3
2.990e+1, 1.125e-3
3.000e+1, 1.124e-3
